layer1,layer2,layer3,layer4,layer5,layer6,layer7,layer8,layer9,layer10,layer11,layer12,layer13,layer14,layer15,layer16,layer17,layer18,layer19,layer20,process,side,subjid
-0.400273729154604,-0.772466180453395,-1.41687445793071,-2.25580973615668,-3.00816969415701,-3.38256881377483,-2.87720763660938,-1.27657555908296,1.05722900483761,3.32073076662673,4.98814086811594,5.63729070648916,5.39769817729648,4.51323042029471,3.31926122411951,2.08910624151674,0.518500008092795,-1.71407815867781,-4.51742050434758,-7.64269449430286,HCHP,right,7349
0.601303143869948,-1.22219448586054,-3.53531300157967,-6.11289779542892,-8.53312561696611,-10.678981189484,-12.508141301978,-13.9855406602911,-15.2104717051466,-16.5940703464348,-18.0089790559441,-19.7527818629344,-21.6952345468367,-23.8982567767322,-26.3989654281034,-29.0317656568121,-31.3117243988497,-32.9905002983833,-33.8205181310599,-33.8839599576781,HCHP,right,7356
-2.93361558131714,-3.4751653188814,-3.92906996835342,-4.05201145213167,-3.52623145609047,-2.28037579265872,-0.538229128338185,1.46699230482045,3.32847978966654,4.49252425374744,4.85026628378605,4.3325758008877,2.70371265553588,0.0428493375118375,-3.16594244451299,-6.10377570095393,-8.08544427448321,-8.77409767254793,-8.31841930317057,-7.01976770939914,HCHP,right,7361
0.0900582557751259,0.725208221911982,1.45677974551386,2.12458043026703,2.73599164028272,3.3923121817944,4.12507531876011,4.9577787005377,6.01457478600544,7.29877834978839,8.78625600477957,10.1986389395338,11.5296444723521,12.6532793273574,13.2442468857693,13.3428973645467,13.1762525303748,12.7195004795958,11.7476538919072,10.2842985682442,HCHP,right,7375
-4.36158056562859,-4.74719806749554,-4.88549581562574,-4.91318670607078,-5.11480752772437,-5.42425707703415,-5.67679396989078,-5.89155410232421,-5.83408831746472,-5.60777070574725,-5.23182986036923,-4.74192862344681,-4.44598730771031,-4.59406406646324,-5.29993924295559,-6.80141202508122,-8.90741952514439,-11.2222788206858,-13.1671108150041,-14.040181056794,HCHP,right,7383
-6.68218937526858,-7.68369925977868,-8.35657772888701,-8.34396077500923,-7.69212993970451,-6.80829757613551,-6.09390358636451,-6.08284387570401,-7.08150177123797,-8.96241925288492,-11.1813307004047,-13.3250683761981,-15.089077134688,-16.4640874487557,-17.831141932953,-19.1569079778736,-20.4523029492673,-21.971973761054,-23.41986400742,-24.7153920514832,HCHP,right,7402
-1.58947637398916,-3.5889461901367,-5.355151281414,-6.59916078864358,-7.42190705919666,-7.44886641806079,-6.50401109004082,-5.27240431546264,-4.66002966912622,-5.0115248946515,-6.48147014040825,-8.83863917292456,-11.4723982545301,-14.8088188379817,-18.5434714131471,-22.1942156750088,-24.5384327382812,-25.2274147805685,-24.1411717431124,-21.8622287682898,HCHP,right,7403
-3.10422934091294,-3.81127752235673,-4.7122509113534,-5.56768871475727,-6.2002638273956,-6.82115543022257,-7.40893545844996,-7.90608693610261,-8.50769694089548,-9.03971162672146,-9.58135350939727,-10.3430175081747,-11.4159352451886,-12.4777960155339,-13.5373053395217,-14.6116164199333,-15.5191089143479,-16.5214606138188,-17.7760184064269,-19.4449062488853,HCHP,right,7404
2.71450975881018,2.87870184708227,2.8236715579285,2.39707119101413,1.5942270651895,0.431779542736999,-0.749166864250193,-1.92652526752948,-2.85683572724845,-3.42527850960806,-3.57120254899231,-3.41175751240308,-3.04331662505035,-2.50710124969967,-2.05589673564112,-1.68692732943603,-1.08890961231354,-0.405165459274754,-0.00741570512613166,-0.118900129128299,HCHP,right,7405
-0.727657105478561,-1.19023633495516,-1.73598996173718,-2.29871622312555,-2.8720828529933,-3.13987848893816,-3.02810535299776,-2.75278924125149,-2.51154102524571,-2.63074555039831,-2.92738932403552,-3.57698570855968,-4.77564283870469,-6.3056920192034,-8.1229754479239,-10.0301179090287,-12.0163578337438,-13.5859658770567,-14.2764879572739,-14.220031499497,HCHP,right,7408
